pn_skid,kc_skid,pn_names,kc_names,claw_ids
42421,10442958,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 6807 SAC ,10442958.5
16,10442958,Uniglomerular mALT VA6 adPN 017 DB,KCy 6807 SAC ,10442958.6
42421,10442958,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 6807 SAC ,10442958.7
39682,10445458,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 13511 SAC,10445458.1
36390,10445458,Uniglomerular mALT VA1d adPN 36391 BH,KCaBx 13511 SAC,10445458.2
771242,10445458,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 13511 SAC,10445458.3
30891,10445458,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13511 SAC,10445458.4
30891,10445458,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13511 SAC,10445458.5
1785034,10446234,Uniglomerular mALT DA2 lPN 57399 LK,KCa'B'x 12403 JH,10446234.1
165303,10446234,Uniglomerular mALT VA3 adPN 34321 JMR,KCa'B'x 12403 JH,10446234.2
23134,10446234,Uniglomerular mALT VC3l adPN 23135 BH,KCa'B'x 12403 JH,10446234.3
24726,10446234,Uniglomerular mALT VM1 lPN 24727 BH,KCa'B'x 12403 JH,10446234.4
775731,10446234,Uniglomerular mALT VM1 lPN 39831 JMR,KCa'B'x 12403 JH,10446234.5
36390,10446234,Uniglomerular mALT VA1d adPN 36391 BH,KCa'B'x 12403 JH,10446234.6
67408,10446518,Uniglomerular mALT DM2 lPN 67409 BH,KCa'B'x 15783 JH,10446518.1
65465,10446518,Uniglomerular mALT DA3 adPN 57407 ML,KCa'B'x 15783 JH,10446518.2
58686,10446518,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 15783 JH,10446518.3
23432,10446518,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 15783 JH,10446518.4
27246,10446518,Uniglomerular mALT VM3 adPN 27247 JMR,KCa'B'x 15783 JH,10446518.5
45242,10450311,Uniglomerular mALT VC2 lPN 45243 AA,KCy 16875 Li,10450311.1
39682,10450311,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 16875 Li,10450311.2
165303,10450311,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 16875 Li,10450311.3
37250,10450311,Uniglomerular mALT DA4m adPN 37251 JMR,KCy 16875 Li,10450311.4
16,10451071,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 13867 SAC,10451071.1
165303,10451071,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBx 13867 SAC,10451071.2
23569,10451071,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 13867 SAC,10451071.3
27295,10451071,Uniglomerular mALT DA1 lPN 27296 BH,KCaBx 13867 SAC,10451071.4
23569,10451966,Uniglomerular mALT VA4 lPN 23570 AA,KCy 6899 SAC,10451966.1
35447,10451966,Uniglomerular mALT VM5d adPN 35448 AA,KCy 6899 SAC,10451966.2
23829,10451966,Uniglomerular mALT DL4 adPN 23830 JMR,KCy 6899 SAC,10451966.3
58686,10451966,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 6899 SAC,10451966.4
23569,10451966,Uniglomerular mALT VA4 lPN 23570 AA,KCy 6899 SAC,10451966.5
27611,10451966,Uniglomerular mALT DM5 lPN 27612 JMR,KCy 6899 SAC,10451966.6
67408,10451966,Uniglomerular mALT DM2 lPN 67409 BH,KCy 6899 SAC,10451966.7
27048,10452394,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 12511 JH,10452394.1
46493,10452394,Uniglomerular mALT DC4 adPN 46494 JMR,KCaBx 12511 JH,10452394.2
33903,10452394,Uniglomerular mALT DL3 lPN 33904 JMR,KCaBx 12511 JH,10452394.3
57422,10452394,Uniglomerular mALT DA2 lPN A 57423 NS,KCaBx 12511 JH,10452394.4
57418,10452394,Uniglomerular mALT DA2 lPN 57419 LK,KCaBx 12511 JH,10452394.5
23597,10452394,Uniglomerular mALT VM4 adPN 23598 BH,KCaBx 12511 JH,10452394.6
45882,10454233,Biglomerular mALT VP3 + VP1l ivPN bilateral 45883 AA ECM,KCy 17303 JH,10454233.1
28876,10454233,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 17303 JH,10454233.2
24726,10454233,Uniglomerular mALT VM1 lPN 24727 BH,KCy 17303 JH,10454233.3
23597,10454233,Uniglomerular mALT VM4 adPN 23598 BH,KCy 17303 JH,10454233.4
58686,10459713,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 11803 JH,10459713.1
36108,10459713,Uniglomerular mALT VA7m lPN 36109 BH,KCa'B'x 11803 JH,10459713.2
27048,10459713,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 11803 JH,10459713.3
58686,10459871,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 7247 JH,10459871.1
22422,10459871,Uniglomerular mALT DL2v adPN 22423 JMR,KCy 7247 JH,10459871.2
39139,10459871,Uniglomerular mALT VM5d adPN 39140 CF,KCy 7247 JH,10459871.3
1775706,10459871,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 7247 JH,10459871.4
55085,10459871,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 7247 JH,10459871.5
771242,10459871,Uniglomerular mALT DC1 adPN 23665 AA,KCy 7247 JH,10459871.6
55085,10459871,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 7247 JH,10459871.7
57361,10463422,Uniglomerular mALT VA5 lPN 57362 ML,KCy 9379 Li,10463422.1
57410,10463422,Uniglomerular mALT VA7l adPN 57411 NS,KCy 9379 Li,10463422.2
27048,10463422,Uniglomerular mALT DP1l adPN 27049 BH,KCy 9379 Li,10463422.3
27048,10463422,Uniglomerular mALT DP1l adPN 27049 BH,KCy 9379 Li,10463422.4
22906,10463422,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 9379 Li,10463422.5
771242,10463422,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9379 Li,10463422.6
45242,10463422,Uniglomerular mALT VC2 lPN 45243 AA,KCy 9379 Li,10463422.7
11524119,10463422,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 9379 Li,10463422.8
22132,10463422,Uniglomerular mALT VC1 lPN 22133 BH,KCy 9379 Li,10463422.9
57516,10463660,Uniglomerular mALT VP2 adPN 57517 LK ECM,KCa'B'x 6919 NM,10463660.1
771242,10463660,Uniglomerular mALT DC1 adPN 23665 AA,KCa'B'x 6919 NM,10463660.2
21999,10463660,Uniglomerular mALT VL2a adPN 22000 JMR,KCa'B'x 6919 NM,10463660.3
23432,10463734,Uniglomerular mALT VA2 adPN 23433 AA,KCy 12167 CF,10463734.1
27611,10463734,Uniglomerular mALT DM5 lPN 27612 JMR,KCy 12167 CF,10463734.2
67408,10463734,Uniglomerular mALT DM2 lPN 67409 BH,KCy 12167 CF,10463734.3
67408,10463734,Uniglomerular mALT DM2 lPN 67409 BH,KCy 12167 CF,10463734.4
400943,10463734,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 12167 CF,10463734.5
27246,10464881,Uniglomerular mALT VM3 adPN 27247 JMR,KCy 11867 CF,10464881.1
30891,10464881,Uniglomerular mALT DM1 lPN 30892 BH,KCy 11867 CF,10464881.2
57410,10464881,Uniglomerular mALT VA7l adPN 57411 NS,KCy 11867 CF,10464881.3
23569,10464881,Uniglomerular mALT VA4 lPN 23570 AA,KCy 11867 CF,10464881.4
41578,10466118,Uniglomerular mALT VC3l adPN 41579 AJ,KCa'B'x 7571 SAC,10466118.1
56424,10466118,Uniglomerular mALT DM2 lPN 56425 BH,KCa'B'x 7571 SAC,10466118.2
192547,10466118,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCa'B'x 7571 SAC,10466118.3
41308,10466118,Uniglomerular mALT VM3 adPN 41309 BH,KCa'B'x 7571 SAC,10466118.4
28876,10466118,Uniglomerular mALT DM3 adPN 28877 JMR,KCa'B'x 7571 SAC,10466118.5
28876,10466793,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 13067 JH,10466793.1
67637,10466793,Uniglomerular mALT DL2v adPN 67638 BH,KCaBx 13067 JH,10466793.2
16,10466793,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 13067 JH,10466793.3
27048,10466793,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 13067 JH,10466793.4
28876,10466793,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 13067 JH,10466793.5
23569,10466793,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 13067 JH,10466793.6
67637,10466990,Uniglomerular mALT DL2v adPN 67638 BH,KCa'B'x 12039 CF,10466990.1
39139,10466990,Uniglomerular mALT VM5d adPN 39140 CF,KCa'B'x 12039 CF,10466990.2
57365,10466990,Uniglomerular mALT VA5 lPN 57366 NS,KCa'B'x 12039 CF,10466990.3
11544074,10466990,Uniglomerular mALT DL1 adPN 27304 JMR,KCa'B'x 12039 CF,10466990.4
54072,10467043,Uniglomerular mALT VM2 adPN 54073 JMR,KCaBx 14103 NM,10467043.1
45242,10467043,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 14103 NM,10467043.2
30891,10467043,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 14103 NM,10467043.3
27048,10467043,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 14103 NM,10467043.4
27246,10467043,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBx 14103 NM,10467043.5
11544074,10467081,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 9315 NM,10467081.1
775731,10467081,Uniglomerular mALT VM1 lPN 39831 JMR,KCy 9315 NM,10467081.2
165303,10467081,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 9315 NM,10467081.3
57365,10467081,Uniglomerular mALT VA5 lPN 57366 NS,KCy 9315 NM,10467081.4
65465,10467081,Uniglomerular mALT DA3 adPN 57407 ML,KCy 9315 NM,10467081.5
27884,10468873,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBx 10383 SAC,10468873.1
45242,10468873,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 10383 SAC,10468873.2
28876,10468873,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10383 SAC,10468873.3
27048,10468873,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 10383 SAC,10468873.4
30891,10469929,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 7531 SAC,10469929.1
56424,10469929,Uniglomerular mALT DM2 lPN 56425 BH,KCa'B'x 7531 SAC,10469929.2
23432,10469929,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 7531 SAC,10469929.3
67637,10469929,Uniglomerular mALT DL2v adPN 67638 BH,KCa'B'x 7531 SAC,10469929.4
771242,10469929,Uniglomerular mALT DC1 adPN 23665 AA,KCa'B'x 7531 SAC,10469929.5
38885,10473791,Uniglomerular mALT DA2 lPN 38886 BH,KCy 6531 CF,10473791.1
45882,10473791,Biglomerular mALT VP3 + VP1l ivPN bilateral 45883 AA ECM,KCy 6531 CF,10473791.2
45882,10473791,Biglomerular mALT VP3 + VP1l ivPN bilateral 45883 AA ECM,KCy 6531 CF,10473791.3
27048,10475101,Uniglomerular mALT DP1l adPN 27049 BH,KCy 15523 CF,10475101.1
58686,10475101,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 15523 CF,10475101.2
61773,10475101,Uniglomerular mALT DL2v adPN 61774 JMR,KCy 15523 CF,10475101.3
165303,10475101,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 15523 CF,10475101.4
1775706,10475101,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 15523 CF,10475101.5
36108,10476017,Uniglomerular mALT VA7m lPN 36109 BH,KCy 11491 JH,10476017.1
23432,10476017,Uniglomerular mALT VA2 adPN 23433 AA,KCy 11491 JH,10476017.2
39682,10476017,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 11491 JH,10476017.3
41578,10476017,Uniglomerular mALT VC3l adPN 41579 AJ,KCy 11491 JH,10476017.4
41308,10476017,Uniglomerular mALT VM3 adPN 41309 BH,KCy 11491 JH,10476017.5
68697,10476017,Uniglomerular mALT DM6 adPN 68698 BH,KCy 11491 JH,10476017.6
43539,10476086,Uniglomerular mALT VM7v adPN 43540 CF,KCy 8351 JH,10476086.1
27884,10476086,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCy 8351 JH,10476086.2
771242,10476086,Uniglomerular mALT DC1 adPN 23665 AA,KCy 8351 JH,10476086.3
165303,10476086,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 8351 JH,10476086.4
21999,10483435,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 8247 CF,10483435.1
186573,10483435,Uniglomerular mALT VA7m lPN 21764 AA,KCy 8247 CF,10483435.2
67637,10483435,Uniglomerular mALT DL2v adPN 67638 BH,KCy 8247 CF,10483435.3
57333,10483435,Uniglomerular mALT DL2d adPN 57334 IJA,KCy 8247 CF,10483435.4
45242,10483435,Uniglomerular mALT VC2 lPN 45243 AA,KCy 8247 CF,10483435.5
58686,10484566,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 8347 CF,10484566.1
16,10484566,Uniglomerular mALT VA6 adPN 017 DB,KCy 8347 CF,10484566.2
771242,10484566,Uniglomerular mALT DC1 adPN 23665 AA,KCy 8347 CF,10484566.3
21999,10484566,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 8347 CF,10484566.4
41308,10484566,Uniglomerular mALT VM3 adPN 41309 BH,KCy 8347 CF,10484566.5
22976,10484566,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 8347 CF,10484566.6
40749,10484566,Uniglomerular mALT DA4l adPN 40750 BH,KCy 8347 CF,10484566.7
22422,10484566,Uniglomerular mALT DL2v adPN 22423 JMR,KCy 8347 CF,10484566.8
22976,10496995,Uniglomerular mALT VL2p adPN 22977 JMR,KCa'B'x 7651 JH,10496995.1
27048,10496995,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 7651 JH,10496995.2
30891,10499789,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 10431 JH,10499789.1
56623,10499789,Uniglomerular mALT DL2v adPN 56624 BH,KCaBx 10431 JH,10499789.2
57319,10499789,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBx 10431 JH,10499789.3
23432,10499789,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 10431 JH,10499789.4
45242,10502422,Uniglomerular mALT VC2 lPN 45243 AA,KCy 7179 JH,10502422.1
27884,10502422,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCy 7179 JH,10502422.2
58686,10502422,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 7179 JH,10502422.3
22976,10502422,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 7179 JH,10502422.4
27048,10502422,Uniglomerular mALT DP1l adPN 27049 BH,KCy 7179 JH,10502422.5
65762,10502422,Uniglomerular mALT DC2 adPN 65763 AJ,KCy 7179 JH,10502422.6
186573,10502422,Uniglomerular mALT VA7m lPN 21764 AA,KCy 7179 JH,10502422.7
28876,10502720,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 13919 JH,10502720.1
58686,10502720,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 13919 JH,10502720.2
67408,10502720,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 13919 JH,10502720.3
37935,10502720,Uniglomerular mALT VC4 adPN 37936 CF,KCaBx 13919 JH,10502720.4
192547,10502871,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCaBx 13391 JH,10502871.1
771242,10502871,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 13391 JH,10502871.2
1775706,10502871,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBx 13391 JH,10502871.3
40749,10502871,Uniglomerular mALT DA4l adPN 40750 BH,KCaBx 13391 JH,10502871.4
57003,10502871,Uniglomerular mALT VM4 lvPN 57004 ML,KCaBx 13391 JH,10502871.5
41578,10502871,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBx 13391 JH,10502871.6
22277,10505101,Uniglomerular mALT VC3m lvPN 22278 AA,KCy 15175 Li,10505101.1
40306,10505101,Uniglomerular mALT VM7d adPN 40307 CF,KCy 15175 Li,10505101.2
32214,10505101,Uniglomerular mALT VA7m lPN 32215 BH,KCy 15175 Li,10505101.3
28876,10505101,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 15175 Li,10505101.4
46493,10505101,Uniglomerular mALT DC4 adPN 46494 JMR,KCy 15175 Li,10505101.5
45242,10505101,Uniglomerular mALT VC2 lPN 45243 AA,KCy 15175 Li,10505101.6
46493,10505101,Uniglomerular mALT DC4 adPN 46494 JMR,KCy 15175 Li,10505101.7
22594,10505245,Uniglomerular mALT DM5 lPN 22595 BH,KCa'B'x 17003 NM,10505245.1
16,10505245,Uniglomerular mALT VA6 adPN 017 DB,KCa'B'x 17003 NM,10505245.2
39682,10505245,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 17003 NM,10505245.3
49865,10505245,Uniglomerular mALT VM5d adPN 49866 JMR,KCa'B'x 17003 NM,10505245.4
23432,10507015,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 13127 SAC,10507015.1
40749,10507015,Uniglomerular mALT DA4l adPN 40750 BH,KCaBx 13127 SAC,10507015.2
49865,10507015,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBx 13127 SAC,10507015.3
23432,10507015,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 13127 SAC,10507015.4
22132,10507015,Uniglomerular mALT VC1 lPN 22133 BH,KCaBx 13127 SAC,10507015.5
22976,10507937,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 6691 NM,10507937.1
21999,10507937,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 6691 NM,10507937.2
57241,10507937,Uniglomerular mALT DC3 adPN 57242 ML,KCy 6691 NM,10507937.3
57323,10520924,Uniglomerular mALT DA1 lPN 57324 LK JSL,KCaBx 12883 SAC,10520924.1
16,10520924,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 12883 SAC,10520924.2
46800,10520924,Uniglomerular mALT VC3l adPN 46801 JMR,KCaBx 12883 SAC,10520924.3
23512,10522353,Uniglomerular mALT VM5v adPN 23513 CF,KCy 17071 JH,10522353.1
57414,10522353,Uniglomerular mALT DC3 adPN 57415 LK,KCy 17071 JH,10522353.2
23512,10522353,Uniglomerular mALT VM5v adPN 23513 CF,KCy 17071 JH,10522353.3
39668,10522353,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 17071 JH,10522353.4
23512,10523471,Uniglomerular mALT VM5v adPN 23513 CF,KCy 16659 JH,10523471.1
67637,10523471,Uniglomerular mALT DL2v adPN 67638 BH,KCy 16659 JH,10523471.2
42927,10523471,Uniglomerular mALT VC4 adPN 42928 JMR,KCy 16659 JH,10523471.3
61221,10523471,Uniglomerular mALT DA1 lPN 61222 AJ,KCy 16659 JH,10523471.4
57402,10523471,Uniglomerular mALT DC2 adPN 57403 SM,KCy 16659 JH,10523471.5
57414,10523471,Uniglomerular mALT DC3 adPN 57415 LK,KCy 16659 JH,10523471.6
45242,10523471,Uniglomerular mALT VC2 lPN 45243 AA,KCy 16659 JH,10523471.7
165303,10523471,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 16659 JH,10523471.8
192547,10523694,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCa'B'x 7427 JH,10523694.1
60799,10523694,Uniglomerular mALT DM6 adPN 60800 JMR,KCa'B'x 7427 JH,10523694.2
39682,10523694,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 7427 JH,10523694.3
27884,10523694,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCa'B'x 7427 JH,10523694.4
28876,10523694,Uniglomerular mALT DM3 adPN 28877 JMR,KCa'B'x 7427 JH,10523694.5
21999,10523736,Uniglomerular mALT VL2a adPN 22000 JMR,KCy  17267 NM,10523736.1
57410,10523736,Uniglomerular mALT VA7l adPN 57411 NS,KCy  17267 NM,10523736.2
22277,10523736,Uniglomerular mALT VC3m lvPN 22278 AA,KCy  17267 NM,10523736.3
27611,10523736,Uniglomerular mALT DM5 lPN 27612 JMR,KCy  17267 NM,10523736.4
57361,10523736,Uniglomerular mALT VA5 lPN 57362 ML,KCy  17267 NM,10523736.5
55085,10523930,Uniglomerular mALT VC4 adPN 55086 AJ,KCa'B'x 11923 JH,10523930.1
23569,10523930,Uniglomerular mALT VA4 lPN 23570 AA,KCa'B'x 11923 JH,10523930.2
30891,10523930,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 11923 JH,10523930.3
27048,10523930,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 11923 JH,10523930.4
23597,10529787,Uniglomerular mALT VM4 adPN 23598 BH,KCa'B'x 12435 JH,10529787.1
21999,10529787,Uniglomerular mALT VL2a adPN 22000 JMR,KCa'B'x 12435 JH,10529787.2
16,10529787,Uniglomerular mALT VA6 adPN 017 DB,KCa'B'x 12435 JH,10529787.3
11524119,10529787,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCa'B'x 12435 JH,10529787.4
771242,10529787,Uniglomerular mALT DC1 adPN 23665 AA,KCa'B'x 12435 JH,10529787.5
58686,10529988,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 6847 JH,10529988.1
22277,10529988,Uniglomerular mALT VC3m lvPN 22278 AA,KCy 6847 JH,10529988.2
11524119,10529988,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 6847 JH,10529988.3
27611,10529988,Uniglomerular mALT DM5 lPN 27612 JMR,KCy 6847 JH,10529988.4
56424,10529988,Uniglomerular mALT DM2 lPN 56425 BH,KCy 6847 JH,10529988.5
22906,10529988,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 6847 JH,10529988.6
23829,10529988,Uniglomerular mALT DL4 adPN 23830 JMR,KCy 6847 JH,10529988.7
22976,10529996,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 8399 JH,10529996.1
57319,10529996,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 8399 JH,10529996.2
41308,10529996,Uniglomerular mALT VM3 adPN 41309 BH,KCy 8399 JH,10529996.3
58686,10529996,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 8399 JH,10529996.4
22906,10529996,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 8399 JH,10529996.5
30891,10529996,Uniglomerular mALT DM1 lPN 30892 BH,KCy 8399 JH,10529996.6
22976,10529996,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 8399 JH,10529996.7
45242,10535767,Uniglomerular mALT VC2 lPN 45243 AA,KCa'B'ap 16415 NM,10535767.1
22906,10535767,Uniglomerular mALT VA5 lPN 22907 JMR,KCa'B'ap 16415 NM,10535767.2
11524119,10535767,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCa'B'ap 16415 NM,10535767.3
58686,10535767,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'ap 16415 NM,10535767.4
57241,10537786,Uniglomerular mALT DC3 adPN 57242 ML,KCy 17055 NM,10537786.1
1775706,10537786,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 17055 NM,10537786.2
27048,10537786,Uniglomerular mALT DP1l adPN 27049 BH,KCy 17055 NM,10537786.3
11524119,10543495,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCaBx 14719 NM,10543495.1
61221,10543495,Uniglomerular mALT DA1 lPN 61222 AJ,KCaBx 14719 NM,10543495.2
11544074,10543495,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBx 14719 NM,10543495.3
35447,10543495,Uniglomerular mALT VM5d adPN 35448 AA,KCaBx 14719 NM,10543495.4
67408,10543495,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 14719 NM,10543495.5
45242,10544066,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 13827 NM,10544066.1
27048,10544066,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 13827 NM,10544066.2
28876,10544066,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 13827 NM,10544066.3
39682,10544066,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 13827 NM,10544066.4
27611,10544066,Uniglomerular mALT DM5 lPN 27612 JMR,KCaBx 13827 NM,10544066.5
58686,10548665,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 12571 NM,10548665.1
49865,10548665,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBx 12571 NM,10548665.2
771242,10548665,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 12571 NM,10548665.3
16,10548665,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 12571 NM,10548665.4
28876,10553847,Uniglomerular mALT DM3 adPN 28877 JMR,KCa'B'x 11783 CF,10553847.1
28876,10553847,Uniglomerular mALT DM3 adPN 28877 JMR,KCa'B'x 11783 CF,10553847.2
23432,10553847,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 11783 CF,10553847.3
30891,10553847,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 11783 CF,10553847.4
28876,10555304,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10847 Li,10555304.1
23432,10555304,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 10847 Li,10555304.2
67408,10555304,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 10847 Li,10555304.3
58686,10555304,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 10847 Li,10555304.4
57319,10555500,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 15239 CF,10555500.1
23432,10555500,Uniglomerular mALT VA2 adPN 23433 AA,KCy 15239 CF,10555500.2
22976,10555500,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 15239 CF,10555500.3
68697,10555500,Uniglomerular mALT DM6 adPN 68698 BH,KCy 15239 CF,10555500.4
771242,10555500,Uniglomerular mALT DC1 adPN 23665 AA,KCy 15239 CF,10555500.5
67408,10558710,Uniglomerular mALT DM2 lPN 67409 BH,KCa'B'x 7435 SAC,10558710.1
58686,10558710,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 7435 SAC,10558710.2
771242,10558710,Uniglomerular mALT DC1 adPN 23665 AA,KCa'B'x 7435 SAC,10558710.3
41578,10558710,Uniglomerular mALT VC3l adPN 41579 AJ,KCa'B'x 7435 SAC,10558710.4
39682,10558710,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 7435 SAC,10558710.5
30891,10558710,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 7435 SAC,10558710.6
39668,10558882,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 14211 SAC,10558882.1
58686,10558882,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 14211 SAC,10558882.2
771242,10558882,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 14211 SAC,10558882.3
39668,10558882,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 14211 SAC,10558882.4
28876,10558882,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 14211 SAC,10558882.5
755022,10558882,Uniglomerular mALT DA1 lPN 57358 IJA,KCaBx 14211 SAC,10558882.6
58686,10559959,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 15343 CF,10559959.1
30791,10559959,Uniglomerular mALT DL2d adPN 30792 BH,KCy 15343 CF,10559959.2
23134,10559959,Uniglomerular mALT VC3l adPN 23135 BH,KCy 15343 CF,10559959.3
30891,10559959,Uniglomerular mALT DM1 lPN 30892 BH,KCy 15343 CF,10559959.4
23569,10559959,Uniglomerular mALT VA4 lPN 23570 AA,KCy 15343 CF,10559959.5
