,0,1,2,3,4,anno_ids_0,anno_ids_1,anno_ids_2,anno_ids_3,anno_ids_4,kc_ids
2077,VM5d,VC3l,DM6,DP1m,VM5v,1194543,4587289,2500548,2500472,1194549,10078
2078,DA2,VA3,DC2,VC3l,DA4m,1419133,1419182,1283103,4587289,1419080,10078
2079,DP1m,DC1,DM2,DM1,DM4,2500472,1419168,1419110,1419230,1419070,10078
2080,VM7d,VM5v,VC3l,DC4,VA1d,1419114,1194549,4587289,1419077,1283107,10078
2081,VA6,DA2,VC1,D,DA2,2500515,1419133,1419195,1419148,1419133,12126
2082,DA4m,VL1,VA7m,DA2,VP3,1419080,2500599,1419121,1419133,3243803,12126
2083,VC4,VC4,VA7m,VC4,VM5d,2500615,2500615,1419121,2500615,1194543,12126
2084,VM5d,VP1,VM5v,VC5,VM4,1194543,5304188,1194549,5604551,1419198,12126
2085,VM5v,VM5d,DL5,VC5,VC3l,1194549,1194543,1419118,5604551,4587289,12126
2086,VM5v,VA7m,VM7d,VM7d,DA4m,1194549,1419121,1419114,1419114,1419080,12126
2087,VM5d,VM5d,VM7d,VM7d,VM5v,1194543,1194543,1419114,1419114,1194549,12126
2088,VC3l,VM7v,VM5d,VC3m,DC2,4587289,1419157,1194543,2500575,1283103,12126
2089,DC1,V,DP1l,DP1m,VM3,1419168,1419095,2500556,2500472,1419178,10082
2090,VA6,VL2p,DC1,VC1,DP1m,2500515,1419126,1419168,1419195,2500472,10082
2091,VA2,VM2,DL2v,VM2,DM3,1419211,1419073,1419214,1419073,1419219,10082
2092,DL2v,DP1m,DM1,VA4,VM3,1419214,2500472,1419230,1283123,1419178,10082
2093,DP1m,VA2,DM4,DM3,DM5,2500472,1419211,1419070,1419219,1419102,10082
2094,VA2,DM1,VC4,VA4,VM7v,1419211,1419230,2500615,1283123,1419157,12134
2095,VA6,DA1,DA1,VM7v,DL1,2500515,1419201,1419201,1419157,1419144,12134
2096,VM7d,VM7v,DL5,VM5v,VA1d,1419114,1419157,1419118,1194549,1283107,12134
2097,VM7v,VC4,DA1,VA1d,VA6,1419157,2500615,1419201,1283107,2500515,12134
2098,VC3m,VA6,VA3,DC3,VL2a,2500575,2500515,1419182,1283111,2500501,12142
2099,DM6,VC5,DM2,DM6,DL1,2500548,5604551,1419110,2500548,1419144,12142
2100,VM2,VM1,VA4,DM4,DM2,1419073,1419153,1283123,1419070,1419110,12142
2101,DC2,DL1,VA7m,VC3l,VA6,1283103,1419144,1419121,4587289,2500515,12142
2102,VC4,VA7m,VC4,VC4,VC5,2500615,1419121,2500615,2500615,5604551,12142
2103,VA4,DM4,DL2d,DM1,VA2,1283123,1419070,1419171,1419230,1419211,9691005
2104,VC3m,DL4,VL2a,VC3l,D,2500575,1419192,2500501,4587289,1419148,9691005
2105,DM4,VM3,DM1,DM3,DM6,1419070,1419178,1419230,1419219,2500548,9691005
2106,VL2a,VC3l,VA2,DC3,DL1,2500501,4587289,1419211,1283111,1419144,9691005
2107,VM4,VP1,DC3,VC5,DA4l,1419198,5304188,1283111,5604551,4502221,9691005
2108,V,DP1m,V,DL2v,DP1l,1419095,2500472,1419095,1419214,2500556,176001
2109,VC2,DL2v,DL2v,DP1l,VC3m,1419099,1419214,1419214,2500556,2500575,176001
2110,DM1,VL2p,VA7m,VC2,DP1l,1419230,1419126,1419121,1419099,2500556,176001
2111,DL2d,VM3,DM4,DM1,V,1419171,1419178,1419070,1419230,1419095,176001
2112,VC5,DM5,VA3,DP1m,V,5604551,1419102,1419182,2500472,1419095,30598
2113,DA1,DC3,DC1,VL2a,DA1,1419201,1283111,1419168,2500501,1419201,30598
2114,VM7d,VM7v,DL5,VM7v,DC2,1419114,1419157,1419118,1419157,1283103,30598
2115,VL2p,DP1m,VM1,DL2d,DL2v,1419126,2500472,1419153,1419171,1419214,16274
2116,VP2,VC1,V,VC1,VM4,4672152,1419195,1419095,1419195,1419198,16274
2117,VM5v,VM7d,VA7m,VM7d,VM5d,1194549,1419114,1419121,1419114,1194543,12190
2118,DC1,DM2,DM6,DL1,DA4l,1419168,1419110,2500548,1419144,4502221,12190
2119,VC4,VC5,VC1,VC4,VC4,2500615,5604551,1419195,2500615,2500615,12190
2120,VA6,DA2,D,DL1,DA2,2500515,1419133,1419148,1419144,1419133,12190
2121,VA4,V,VM2,DP1l,VL2p,1283123,1419095,1419073,2500556,1419126,12190
2122,DM1,DM4,VM3,DL2v,VM2,1419230,1419070,1419178,1419214,1419073,12190
2123,DC1,DM2,VA2,DM3,DL2v,1419168,1419110,1419211,1419219,1419214,14238
2124,VM4,VL2a,VM4,VP1,DP1l,1419198,2500501,1419198,5304188,2500556,16286
2125,VM4,VM4,DP1l,VL2a,VP1,1419198,1419198,2500556,2500501,5304188,16286
2126,VM1,DP1l,DM5,VA7m,VA7l,1419153,2500556,1419102,1419121,1419088,198563
2127,DA1,VC5,DL1,VA6,DL1,1419201,5604551,1419144,2500515,1419144,198563
2128,VA7m,DA2,DM5,VA5,DL2d,1419121,1419133,1419102,2500530,1419171,198563
2129,DM6,DM6,VM5v,DM5,VM5v,2500548,2500548,1194549,1419102,1194549,198563
2130,VM7v,DC2,DL5,VM5v,VM7d,1419157,1283103,1419118,1194549,1419114,198563
2131,DL2d,VC3m,DL2v,VA7m,VA7m,1419171,2500575,1419214,1419121,1419121,198563
2132,DC1,VA2,DM2,DM6,DM3,1419168,1419211,1419110,2500548,1419219,8220583
2133,DM2,VA2,DM2,DM2,DP1m,1419110,1419211,1419110,1419110,2500472,8220583
2134,VL2p,VA7m,DP1l,DM1,V,1419126,1419121,2500556,1419230,1419095,8220583
2135,VA7m,VA7m,DL2d,VL2p,DM1,1419121,1419121,1419171,1419126,1419230,8220583
2136,VM5d,VC3l,DM6,DP1m,DC4,1194543,4587289,2500548,2500472,1419077,8220583
2137,VP1,DA2,VC5,VP2,VP3,5304188,1419133,5604551,4672152,3243803,8220583
2138,DM1,V,DP1m,DC1,VA4,1419230,1419095,2500472,1419168,1283123,470953
2139,DM4,VM3,DM1,VA4,DM1,1419070,1419178,1419230,1283123,1419230,470953
2140,DM3,DM2,DL2v,VA2,DM4,1419219,1419110,1419214,1419211,1419070,470953
2141,DM2,DM2,VA2,DP1m,DM1,1419110,1419110,1419211,2500472,1419230,470953
2142,DM4,DM1,DM1,VA4,DP1m,1419070,1419230,1419230,1283123,2500472,470953
2143,V,DM5,VM2,VL2p,DA3,1419095,1419102,1419073,1419126,2500563,470953
2144,VA1d,VP1,DM5,VM1,VA3,1283107,5304188,1419102,1419153,1419182,169900
2145,DC1,VC3l,VA2,DL1,DP1m,1419168,4587289,1419211,1419144,2500472,169900
2146,DL5,VL2a,VM5d,VM7v,VA1v,1419118,2500501,1194543,1419157,2500585,169900
2147,DL5,VM5v,DM6,VM7v,VM7d,1419118,1194549,2500548,1419157,1419114,169900
2148,VA6,VL2a,VA1d,VM5d,DA1,2500515,2500501,1283107,1194543,1419201,169900
2149,DC4,DC2,VM7d,VC3m,DA4m,1419077,1283103,1419114,2500575,1419080,12210
2150,DA4l,DA2,DC3,DC3,DA2,4502221,1419133,1283111,1283111,1419133,12210
2151,DL1,DM2,VC5,DM2,DM6,1419144,1419110,5604551,1419110,2500548,12210
2152,DC1,DA4l,DM2,DM6,DL1,1419168,4502221,1419110,2500548,1419144,12210
2153,DL2v,VC2,VA3,VA3,VA5,1419214,1419099,1419182,1419182,2500530,10166
2154,DM4,DM1,VA4,DM3,DL2d,1419070,1419230,1283123,1419219,1419171,10166
2155,DM1,DM4,VA4,DM3,DC1,1419230,1419070,1283123,1419219,1419168,10166
2156,VM2,V,DM5,DL2v,VM2,1419073,1419095,1419102,1419214,1419073,10166
2157,DP1l,DL2v,V,VM3,VA2,2500556,1419214,1419095,1419178,1419211,10170
2158,DL2v,DL2v,DL2d,VC2,VA7m,1419214,1419214,1419171,1419099,1419121,10170
2159,VC1,VC5,VA7l,DA4l,VA7m,1419195,5604551,1419088,4502221,1419121,10170
2160,DL2d,VM3,DM4,V,DM1,1419171,1419178,1419070,1419095,1419230,10170
2161,DM1,DM4,DM3,VA2,DL2d,1419230,1419070,1419219,1419211,1419171,10170
2162,DM1,VA4,DM4,VA4,VM3,1419230,1283123,1419070,1283123,1419178,10170
2163,VA2,DM3,DM1,DM4,DL2v,1419211,1419219,1419230,1419070,1419214,10170
2164,VP1,VC3m,VP3,VP2,VM1,5304188,2500575,3243803,4672152,1419153,12230
2165,VM5d,VM7d,VM5v,VM5d,VM7d,1194543,1419114,1194549,1194543,1419114,12230
2166,VC1,DP1m,DA2,VA6,VC5,1419195,2500472,1419133,2500515,5604551,12230
2167,VC4,V,VC3m,DM4,DA3,2500615,1419095,2500575,1419070,2500563,8277965
2168,VC1,DP1l,DA4l,VA7l,DM1,1419195,2500556,4502221,1419088,1419230,8277965
2169,V,VL2p,DP1l,V,DP1l,1419095,1419126,2500556,1419095,2500556,8277965
2170,DL2d,DL1,DA4l,DP1l,DM5,1419171,1419144,4502221,2500556,1419102,8277965
2171,VA6,DC1,VC1,VC5,VL2p,2500515,1419168,1419195,5604551,1419126,8277965
2172,DC1,VC5,VA6,VC1,VP2,1419168,5604551,2500515,1419195,4672152,8277965
2173,DL2d,DL2v,VA7m,VM1,DL2v,1419171,1419214,1419121,1419153,1419214,8277965
2174,VC5,DC1,VC3m,VP2,VC1,5604551,1419168,2500575,4672152,1419195,8142
2175,DP1l,DA4l,DL2d,VM4,DM5,2500556,4502221,1419171,1419198,1419102,8142
2176,DM4,DM1,DM3,DL2d,VA4,1419070,1419230,1419219,1419171,1283123,8142
2177,DM1,VA4,DM4,VM3,DM1,1419230,1283123,1419070,1419178,1419230,8142
2178,DM3,DM1,DM2,DL2v,DM4,1419219,1419230,1419110,1419214,1419070,8142
2179,VC3m,DA3,V,DL2d,V,2500575,2500563,1419095,1419171,1419095,16342
2180,VA7m,VL2p,VA7m,DM1,DP1l,1419121,1419126,1419121,1419230,2500556,16342
2181,VA2,VM2,DL2d,DM4,DL2v,1419211,1419073,1419171,1419070,1419214,16342
2182,DC1,VC1,VC1,DP1m,VP1,1419168,1419195,1419195,2500472,5304188,16342
2183,VA4,DM4,VM3,DM1,DL2v,1283123,1419070,1419178,1419230,1419214,16342
2184,DM1,V,DP1m,DC1,V,1419230,1419095,2500472,1419168,1419095,573398
2185,DL2v,DP1m,DL2v,VM3,DM1,1419214,2500472,1419214,1419178,1419230,573398
2186,DM4,VA4,DM3,VA4,VM3,1419070,1283123,1419219,1283123,1419178,573398
2187,DM4,VA4,DM1,VA2,DM3,1419070,1283123,1419230,1419211,1419219,573398
2188,DM4,VM3,VA4,DM1,VA4,1419070,1419178,1283123,1419230,1283123,573398
2189,VM5v,VC3l,DM6,DM6,DM6,1194549,4587289,2500548,2500548,2500548,573398
2190,DM6,DL5,DM6,VM5v,VM5v,2500548,1419118,2500548,1194549,1194549,573398
2191,VA3,DL1,DP1m,DM5,DC2,1419182,1419144,2500472,1419102,1283103,10202
2192,DP1m,DM4,VL2p,DL2v,DM2,2500472,1419070,1419126,1419214,1419110,10202
2193,VM5v,DC2,VA5,VA3,VC3m,1194549,1283103,2500530,1419182,2500575,10202
2194,VC4,VM7v,VA3,VL2p,VM7v,2500615,1419157,1419182,1419126,1419157,10202
2195,VM5v,DM6,DM6,VC3l,DM6,1194549,2500548,2500548,4587289,2500548,10202
2196,DM2,DM2,DP1m,DL1,DM6,1419110,1419110,2500472,1419144,2500548,12266
2197,VM5d,DL1,VC3m,VC3l,VM5d,1194543,1419144,2500575,4587289,1194543,12266
2198,DM6,VC3l,DM6,VC4,DL1,2500548,4587289,2500548,2500615,1419144,12266
2199,DM5,DP1m,VM2,DM4,VM2,1419102,2500472,1419073,1419070,1419073,12266
2200,DP1m,VM2,VM1,DM3,VL2p,2500472,1419073,1419153,1419219,1419126,12266
2201,DM3,DP1m,DM2,VA2,VM2,1419219,2500472,1419110,1419211,1419073,10153962
2202,VM3,DP1l,V,VL2p,V,1419178,2500556,1419095,1419126,1419095,10153962
2203,DM1,VA2,VA4,DP1m,DM3,1419230,1419211,1283123,2500472,1419219,10153962
2204,DM5,DM4,VM3,VM3,V,1419102,1419070,1419178,1419178,1419095,10153962
2205,VC3l,VA2,DC1,DP1m,VC5,4587289,1419211,1419168,2500472,5604551,10153962
2206,DP1m,DM1,VA2,VC5,VA2,2500472,1419230,1419211,5604551,1419211,10153962
2207,DC1,VC5,VA6,VC1,VP2,1419168,5604551,2500515,1419195,4672152,8198124
2208,DA4l,DP1l,DL2d,DP1m,DM5,4502221,2500556,1419171,2500472,1419102,8198124
2209,DP1l,VA2,VM1,VL2p,VA4,2500556,1419211,1419153,1419126,1283123,14322
2210,VP1,DA2,VC5,DA4l,VP2,5304188,1419133,5604551,4502221,4672152,14322
2211,VM5d,VM5d,DL1,VC3m,DL1,1194543,1194543,1419144,2500575,1419144,14322
2212,VC2,DM4,DP1l,DM2,VA7m,1419099,1419070,2500556,1419110,1419121,12282
2213,DP1m,DM3,DM2,DM4,VM2,2500472,1419219,1419110,1419070,1419073,12282
2214,VM3,VM3,DM1,VM2,DM4,1419178,1419178,1419230,1419073,1419070,12282
2215,DC1,DM6,DM2,DM2,DL1,1419168,2500548,1419110,1419110,1419144,12282
2216,DM6,DM2,DM6,DM6,DM2,2500548,1419110,2500548,2500548,1419110,12282
2217,V,DP1m,DP1l,VC5,VC2,1419095,2500472,2500556,5604551,1419099,8190
2218,VL2p,V,VA3,VC4,DA3,1419126,1419095,1419182,2500615,2500563,8190
2219,VA7l,DL2v,VM1,VL2p,DA1,1419088,1419214,1419153,1419126,1419201,8190
2220,VM7d,VM5v,VA1d,VM5v,VM7v,1419114,1194549,1283107,1194549,1419157,8190
2221,DL5,VM5v,DM6,VM7v,VM7d,1419118,1194549,2500548,1419157,1419114,8190
